"","ST","Drug","NumRes","NumSusc","Pathogen"
"1163","5387","Aztreonam",0,1,"E. coli"
"1164","5387","Cefalotin",0,0,"E. coli"
"1165","5387","Cefepime",0,1,"E. coli"
"1166","5387","Cefotaxime",0,1,"E. coli"
"1167","5387","Cefoxitin",0,1,"E. coli"
"1168","5387","Ceftazidime",0,1,"E. coli"
"1169","5387","Cefuroxime",1,0,"E. coli"
"1170","5387","CefuroximeAxetil",1,0,"E. coli"
"1171","5387","Ciprofloxacin",1,0,"E. coli"
"1172","5387","Ertapenem",0,1,"E. coli"
"1173","5387","Gentamicin",1,0,"E. coli"
"1174","5387","Meropenem",0,1,"E. coli"
"1175","5387","PipTaz",0,1,"E. coli"
"1176","5387","Tigecycline",0,1,"E. coli"
"1177","5387","Tobramycin",1,0,"E. coli"
"1178","5387","Trimethoprim",0,1,"E. coli"
"1179","5389","Amikacin",0,1,"E. coli"
"1180","5389","AmoxiClav",0,1,"E. coli"
"1181","5389","Ampicillin",1,0,"E. coli"
"1182","5389","Aztreonam",0,1,"E. coli"
"1183","5389","Cefalotin",0,0,"E. coli"
"1184","5389","Cefepime",0,1,"E. coli"
"1185","5389","Cefotaxime",0,1,"E. coli"
"1186","5389","Cefoxitin",0,1,"E. coli"
"1187","5389","Ceftazidime",0,1,"E. coli"
"1188","5389","Cefuroxime",0,1,"E. coli"
"1189","5389","CefuroximeAxetil",0,1,"E. coli"
"1190","5389","Ciprofloxacin",0,1,"E. coli"
"1191","5389","Ertapenem",0,1,"E. coli"
"1192","5389","Gentamicin",0,1,"E. coli"
"1193","5389","Meropenem",0,1,"E. coli"
"1194","5389","PipTaz",0,1,"E. coli"
"1195","5389","Tigecycline",0,1,"E. coli"
"1196","5389","Tobramycin",0,1,"E. coli"
"1197","5389","Trimethoprim",1,0,"E. coli"
"1198","540","Amikacin",0,1,"E. coli"
"1199","540","AmoxiClav",1,0,"E. coli"
"1200","540","Ampicillin",1,0,"E. coli"
"1201","540","Aztreonam",0,1,"E. coli"
"1202","540","Cefalotin",0,0,"E. coli"
"1203","540","Cefepime",0,1,"E. coli"
"1204","540","Cefotaxime",0,1,"E. coli"
"1205","540","Cefoxitin",0,1,"E. coli"
"1206","540","Ceftazidime",0,1,"E. coli"
"1207","540","Cefuroxime",0,1,"E. coli"
"1208","540","CefuroximeAxetil",0,1,"E. coli"
"1209","540","Ciprofloxacin",0,1,"E. coli"
"1210","540","Ertapenem",0,1,"E. coli"
"1211","540","Gentamicin",0,1,"E. coli"
"1212","540","Meropenem",0,1,"E. coli"
"1213","540","PipTaz",1,0,"E. coli"
"1214","540","Tigecycline",0,1,"E. coli"
"1215","540","Tobramycin",0,1,"E. coli"
"1216","540","Trimethoprim",1,0,"E. coli"
"1217","5430","Amikacin",0,1,"E. coli"
"1218","5430","AmoxiClav",0,1,"E. coli"
"1219","5430","Ampicillin",0,1,"E. coli"
"1220","5430","Aztreonam",0,1,"E. coli"
"1221","5430","Cefalotin",0,1,"E. coli"
"1222","5430","Cefepime",0,1,"E. coli"
"1223","5430","Cefotaxime",0,1,"E. coli"
"1224","5430","Cefoxitin",0,1,"E. coli"
"1225","5430","Ceftazidime",0,1,"E. coli"
"1226","5430","Cefuroxime",0,1,"E. coli"
"1227","5430","CefuroximeAxetil",0,1,"E. coli"
"1228","5430","Ciprofloxacin",0,1,"E. coli"
"1229","5430","Ertapenem",0,1,"E. coli"
"1230","5430","Gentamicin",0,1,"E. coli"
"1231","5430","Meropenem",0,1,"E. coli"
"1232","5430","PipTaz",0,1,"E. coli"
"1233","5430","Tigecycline",0,1,"E. coli"
"1234","5430","Tobramycin",0,1,"E. coli"
"1235","5430","Trimethoprim",0,1,"E. coli"
"1236","5432","Amikacin",0,1,"E. coli"
"1237","5432","AmoxiClav",0,1,"E. coli"
"1238","5432","Ampicillin",1,0,"E. coli"
"1239","5432","Aztreonam",0,1,"E. coli"
"1240","5432","Cefalotin",0,0,"E. coli"
"1241","5432","Cefepime",0,1,"E. coli"
"1242","5432","Cefotaxime",0,1,"E. coli"
"1243","5432","Cefoxitin",0,1,"E. coli"
"1244","5432","Ceftazidime",0,1,"E. coli"
"1245","5432","Cefuroxime",0,1,"E. coli"
"1246","5432","CefuroximeAxetil",0,1,"E. coli"
"1247","5432","Ciprofloxacin",0,1,"E. coli"
"1248","5432","Ertapenem",0,1,"E. coli"
"1249","5432","Gentamicin",0,1,"E. coli"
"1250","5432","Meropenem",0,1,"E. coli"
"1251","5432","PipTaz",0,1,"E. coli"
"1252","5432","Tigecycline",0,1,"E. coli"
"1253","5432","Tobramycin",0,1,"E. coli"
"1254","5432","Trimethoprim",0,1,"E. coli"
"1255","547","Amikacin",0,1,"E. coli"
"1256","547","AmoxiClav",0,1,"E. coli"
"1257","547","Ampicillin",1,0,"E. coli"
"1258","547","Aztreonam",0,1,"E. coli"
"1259","547","Cefalotin",1,0,"E. coli"
"1260","547","Cefepime",0,1,"E. coli"
"1261","547","Cefotaxime",0,1,"E. coli"
"1262","547","Cefoxitin",1,0,"E. coli"
"1263","547","Ceftazidime",0,1,"E. coli"
"1264","547","Cefuroxime",1,0,"E. coli"
"1265","547","CefuroximeAxetil",1,0,"E. coli"
"1266","547","Ciprofloxacin",0,1,"E. coli"
"1267","547","Ertapenem",0,1,"E. coli"
"1268","547","Gentamicin",0,1,"E. coli"
"1269","547","Meropenem",0,1,"E. coli"
"1270","547","PipTaz",0,1,"E. coli"
"1271","547","Tigecycline",0,0,"E. coli"
"1272","547","Tobramycin",0,1,"E. coli"
"1273","547","Trimethoprim",0,1,"E. coli"
"1274","5484","Amikacin",0,1,"E. coli"
"1275","5484","AmoxiClav",0,1,"E. coli"
"1276","5484","Ampicillin",0,1,"E. coli"
"1277","5484","Aztreonam",0,1,"E. coli"
"1278","5484","Cefalotin",0,1,"E. coli"
"1279","5484","Cefepime",0,1,"E. coli"
"1280","5484","Cefotaxime",0,1,"E. coli"
"1281","5484","Cefoxitin",0,1,"E. coli"
"1282","5484","Ceftazidime",0,1,"E. coli"
"1283","5484","Cefuroxime",0,1,"E. coli"
"1284","5484","CefuroximeAxetil",0,1,"E. coli"
"1285","5484","Ciprofloxacin",0,1,"E. coli"
"1286","5484","Ertapenem",0,1,"E. coli"
"1287","5484","Gentamicin",0,1,"E. coli"
"1288","5484","Meropenem",0,1,"E. coli"
"1289","5484","PipTaz",0,1,"E. coli"
"1290","5484","Tigecycline",0,1,"E. coli"
"1291","5484","Tobramycin",0,1,"E. coli"
"1292","5484","Trimethoprim",0,1,"E. coli"
"1293","5494","Amikacin",0,1,"E. coli"
"1294","5494","AmoxiClav",0,1,"E. coli"
"1295","5494","Ampicillin",1,0,"E. coli"
"1296","5494","Aztreonam",0,1,"E. coli"
"1297","5494","Cefalotin",0,0,"E. coli"
"1298","5494","Cefepime",0,1,"E. coli"
"1299","5494","Cefotaxime",0,1,"E. coli"
"1300","5494","Cefoxitin",0,1,"E. coli"
"1301","5494","Ceftazidime",0,1,"E. coli"
"1302","5494","Cefuroxime",0,1,"E. coli"
"1303","5494","CefuroximeAxetil",0,1,"E. coli"
"1304","5494","Ciprofloxacin",0,1,"E. coli"
"1305","5494","Ertapenem",0,1,"E. coli"
"1306","5494","Gentamicin",0,1,"E. coli"
"1307","5494","Meropenem",0,1,"E. coli"
"1308","5494","PipTaz",0,1,"E. coli"
"1309","5494","Tigecycline",0,1,"E. coli"
"1310","5494","Tobramycin",0,1,"E. coli"
"1311","5494","Trimethoprim",1,0,"E. coli"
"1312","550","Amikacin",0,4,"E. coli"
"1313","550","AmoxiClav",0,4,"E. coli"
"1314","550","Ampicillin",1,3,"E. coli"
"1315","550","Aztreonam",0,4,"E. coli"
"1316","550","Cefalotin",0,3,"E. coli"
"1317","550","Cefepime",0,4,"E. coli"
"1318","550","Cefotaxime",0,4,"E. coli"
"1319","550","Cefoxitin",0,4,"E. coli"
"1320","550","Ceftazidime",0,4,"E. coli"
"1321","550","Cefuroxime",0,4,"E. coli"
"1322","550","CefuroximeAxetil",0,4,"E. coli"
"1323","550","Ciprofloxacin",0,4,"E. coli"
"1324","550","Ertapenem",0,4,"E. coli"
"1325","550","Gentamicin",0,4,"E. coli"
"1326","550","Meropenem",0,4,"E. coli"
"1327","550","PipTaz",0,4,"E. coli"
"1328","550","Tigecycline",0,4,"E. coli"
"1329","550","Tobramycin",0,4,"E. coli"
"1330","550","Trimethoprim",0,4,"E. coli"
"1331","5520","Amikacin",0,1,"E. coli"
"1332","5520","AmoxiClav",0,1,"E. coli"
"1333","5520","Ampicillin",1,0,"E. coli"
"1334","5520","Aztreonam",0,1,"E. coli"
"1335","5520","Cefalotin",0,1,"E. coli"
"1336","5520","Cefepime",0,1,"E. coli"
"1337","5520","Cefotaxime",0,1,"E. coli"
"1338","5520","Cefoxitin",0,1,"E. coli"
"1339","5520","Ceftazidime",0,1,"E. coli"
"1340","5520","Cefuroxime",0,1,"E. coli"
"1341","5520","CefuroximeAxetil",0,1,"E. coli"
"1342","5520","Ciprofloxacin",0,1,"E. coli"
"1343","5520","Ertapenem",0,1,"E. coli"
"1344","5520","Gentamicin",0,1,"E. coli"
"1345","5520","Meropenem",0,1,"E. coli"
"1346","5520","PipTaz",0,1,"E. coli"
"1347","5520","Tigecycline",0,1,"E. coli"
"1348","5520","Tobramycin",0,1,"E. coli"
"1349","5520","Trimethoprim",0,1,"E. coli"
"1350","5546","Amikacin",0,1,"E. coli"
"1351","5546","AmoxiClav",0,1,"E. coli"
"1352","5546","Ampicillin",0,1,"E. coli"
"1353","5546","Aztreonam",0,1,"E. coli"
"1354","5546","Cefalotin",0,0,"E. coli"
"1355","5546","Cefepime",0,1,"E. coli"
"1356","5546","Cefotaxime",0,1,"E. coli"
"1357","5546","Cefoxitin",0,1,"E. coli"
"1358","5546","Ceftazidime",0,1,"E. coli"
"1359","5546","Cefuroxime",0,1,"E. coli"
"1360","5546","CefuroximeAxetil",0,1,"E. coli"
"1361","5546","Ciprofloxacin",0,1,"E. coli"
"1362","5546","Ertapenem",0,1,"E. coli"
"1363","5546","Gentamicin",0,1,"E. coli"
"1364","5546","Meropenem",0,1,"E. coli"
"1365","5546","PipTaz",0,1,"E. coli"
"1366","5546","Tigecycline",0,1,"E. coli"
"1367","5546","Tobramycin",0,1,"E. coli"
"1368","5546","Trimethoprim",0,1,"E. coli"
"1369","5561","Amikacin",0,1,"E. coli"
"1370","5561","AmoxiClav",0,1,"E. coli"
"1371","5561","Ampicillin",0,1,"E. coli"
"1372","5561","Aztreonam",0,1,"E. coli"
"1373","5561","Cefalotin",0,1,"E. coli"
"1374","5561","Cefepime",0,1,"E. coli"
"1375","5561","Cefotaxime",0,1,"E. coli"
"1376","5561","Cefoxitin",0,1,"E. coli"
"1377","5561","Ceftazidime",0,1,"E. coli"
"1378","5561","Cefuroxime",0,1,"E. coli"
"1379","5561","CefuroximeAxetil",0,1,"E. coli"
"1380","5561","Ciprofloxacin",0,1,"E. coli"
"1381","5561","Ertapenem",0,1,"E. coli"
"1382","5561","Gentamicin",0,1,"E. coli"
"1383","5561","Meropenem",0,1,"E. coli"
"1384","5561","PipTaz",0,1,"E. coli"
"1385","5561","Tigecycline",0,1,"E. coli"
"1386","5561","Tobramycin",0,1,"E. coli"
"1387","5561","Trimethoprim",0,1,"E. coli"
"1388","5576","Amikacin",0,1,"E. coli"
"1389","5576","AmoxiClav",0,1,"E. coli"
"1390","5576","Ampicillin",0,1,"E. coli"
"1391","5576","Aztreonam",0,1,"E. coli"
"1392","5576","Cefalotin",0,1,"E. coli"
"1393","5576","Cefepime",0,1,"E. coli"
"1394","5576","Cefotaxime",0,1,"E. coli"
"1395","5576","Cefoxitin",0,1,"E. coli"
"1396","5576","Ceftazidime",0,1,"E. coli"
"1397","5576","Cefuroxime",0,1,"E. coli"
"1398","5576","CefuroximeAxetil",0,1,"E. coli"
"1399","5576","Ciprofloxacin",0,1,"E. coli"
"1400","5576","Ertapenem",0,1,"E. coli"
"1401","5576","Gentamicin",0,1,"E. coli"
"1402","5576","Meropenem",0,1,"E. coli"
"1403","5576","PipTaz",0,1,"E. coli"
"1404","5576","Tigecycline",0,1,"E. coli"
"1405","5576","Tobramycin",0,1,"E. coli"
"1406","5576","Trimethoprim",0,1,"E. coli"
"1407","5585","Amikacin",0,1,"E. coli"
"1408","5585","AmoxiClav",0,1,"E. coli"
"1409","5585","Ampicillin",0,1,"E. coli"
"1410","5585","Aztreonam",0,1,"E. coli"
"1411","5585","Cefalotin",0,1,"E. coli"
"1412","5585","Cefepime",0,1,"E. coli"
"1413","5585","Cefotaxime",0,1,"E. coli"
"1414","5585","Cefoxitin",0,1,"E. coli"
"1415","5585","Ceftazidime",0,1,"E. coli"
"1416","5585","Cefuroxime",0,1,"E. coli"
"1417","5585","CefuroximeAxetil",0,1,"E. coli"
"1418","5585","Ciprofloxacin",0,1,"E. coli"
"1419","5585","Ertapenem",0,1,"E. coli"
"1420","5585","Gentamicin",0,1,"E. coli"
"1421","5585","Meropenem",0,1,"E. coli"
"1422","5585","PipTaz",0,1,"E. coli"
"1423","5585","Tigecycline",0,1,"E. coli"
"1424","5585","Tobramycin",0,1,"E. coli"
"1425","5585","Trimethoprim",0,1,"E. coli"
"1426","5589","Amikacin",0,1,"E. coli"
"1427","5589","AmoxiClav",0,1,"E. coli"
"1428","5589","Ampicillin",0,1,"E. coli"
"1429","5589","Aztreonam",0,1,"E. coli"
"1430","5589","Cefalotin",0,1,"E. coli"
"1431","5589","Cefepime",0,1,"E. coli"
"1432","5589","Cefotaxime",0,1,"E. coli"
"1433","5589","Cefoxitin",0,1,"E. coli"
"1434","5589","Ceftazidime",0,1,"E. coli"
"1435","5589","Cefuroxime",0,1,"E. coli"
"1436","5589","CefuroximeAxetil",0,1,"E. coli"
"1437","5589","Ciprofloxacin",0,1,"E. coli"
"1438","5589","Ertapenem",0,1,"E. coli"
"1439","5589","Gentamicin",0,1,"E. coli"
"1440","5589","Meropenem",0,1,"E. coli"
"1441","5589","PipTaz",0,1,"E. coli"
"1442","5589","Tigecycline",0,1,"E. coli"
"1443","5589","Tobramycin",0,1,"E. coli"
"1444","5589","Trimethoprim",0,1,"E. coli"
"1445","5593","Amikacin",0,1,"E. coli"
"1446","5593","AmoxiClav",1,0,"E. coli"
"1447","5593","Ampicillin",1,0,"E. coli"
"1448","5593","Aztreonam",0,1,"E. coli"
"1449","5593","Cefalotin",1,0,"E. coli"
"1450","5593","Cefepime",0,1,"E. coli"
"1451","5593","Cefotaxime",0,1,"E. coli"
"1452","5593","Cefoxitin",0,1,"E. coli"
"1453","5593","Ceftazidime",0,1,"E. coli"
"1454","5593","Cefuroxime",0,1,"E. coli"
"1455","5593","CefuroximeAxetil",0,1,"E. coli"
"1456","5593","Ciprofloxacin",0,1,"E. coli"
"1457","5593","Ertapenem",0,1,"E. coli"
"1458","5593","Gentamicin",0,1,"E. coli"
"1459","5593","Meropenem",0,1,"E. coli"
"1460","5593","PipTaz",1,0,"E. coli"
"1461","5593","Tigecycline",0,1,"E. coli"
"1462","5593","Tobramycin",0,1,"E. coli"
"1463","5593","Trimethoprim",1,0,"E. coli"
"1464","5606","Amikacin",0,1,"E. coli"
"1465","5606","AmoxiClav",1,0,"E. coli"
"1466","5606","Ampicillin",1,0,"E. coli"
"1467","5606","Aztreonam",0,1,"E. coli"
"1468","5606","Cefalotin",0,1,"E. coli"
"1469","5606","Cefepime",0,1,"E. coli"
"1470","5606","Cefotaxime",0,1,"E. coli"
"1471","5606","Cefoxitin",0,1,"E. coli"
"1472","5606","Ceftazidime",0,1,"E. coli"
"1473","5606","Cefuroxime",0,1,"E. coli"
"1474","5606","CefuroximeAxetil",0,1,"E. coli"
"1475","5606","Ciprofloxacin",0,1,"E. coli"
"1476","5606","Ertapenem",0,1,"E. coli"
"1477","5606","Gentamicin",0,1,"E. coli"
"1478","5606","Meropenem",0,1,"E. coli"
"1479","5606","PipTaz",0,1,"E. coli"
"1480","5606","Tigecycline",0,1,"E. coli"
"1481","5606","Tobramycin",0,1,"E. coli"
"1482","5606","Trimethoprim",1,0,"E. coli"
"1483","5629","Amikacin",0,1,"E. coli"
"1484","5629","AmoxiClav",0,1,"E. coli"
"1485","5629","Ampicillin",0,1,"E. coli"
"1486","5629","Aztreonam",0,1,"E. coli"
"1487","5629","Cefalotin",0,1,"E. coli"
"1488","5629","Cefepime",0,1,"E. coli"
"1489","5629","Cefotaxime",0,1,"E. coli"
"1490","5629","Cefoxitin",0,1,"E. coli"
"1491","5629","Ceftazidime",0,1,"E. coli"
"1492","5629","Cefuroxime",0,1,"E. coli"
"1493","5629","CefuroximeAxetil",0,1,"E. coli"
"1494","5629","Ciprofloxacin",0,1,"E. coli"
"1495","5629","Ertapenem",0,1,"E. coli"
"1496","5629","Gentamicin",0,1,"E. coli"
"1497","5629","Meropenem",0,1,"E. coli"
"1498","5629","PipTaz",0,1,"E. coli"
"1499","5629","Tigecycline",0,1,"E. coli"
"1500","5629","Tobramycin",0,1,"E. coli"
"1501","5629","Trimethoprim",0,1,"E. coli"
"1502","5640","Amikacin",0,1,"E. coli"
"1503","5640","AmoxiClav",0,1,"E. coli"
"1504","5640","Ampicillin",1,0,"E. coli"
"1505","5640","Aztreonam",0,1,"E. coli"
"1506","5640","Cefalotin",0,0,"E. coli"
"1507","5640","Cefepime",0,1,"E. coli"
"1508","5640","Cefotaxime",0,1,"E. coli"
"1509","5640","Cefoxitin",0,1,"E. coli"
"1510","5640","Ceftazidime",0,1,"E. coli"
"1511","5640","Cefuroxime",0,1,"E. coli"
"1512","5640","CefuroximeAxetil",0,1,"E. coli"
"1513","5640","Ciprofloxacin",1,0,"E. coli"
"1514","5640","Ertapenem",0,1,"E. coli"
"1515","5640","Gentamicin",0,1,"E. coli"
"1516","5640","Meropenem",0,1,"E. coli"
"1517","5640","PipTaz",0,1,"E. coli"
"1518","5640","Tigecycline",0,1,"E. coli"
"1519","5640","Tobramycin",0,1,"E. coli"
"1520","5640","Trimethoprim",1,0,"E. coli"
"1521","5663","Amikacin",0,1,"E. coli"
"1522","5663","AmoxiClav",0,1,"E. coli"
"1523","5663","Ampicillin",0,1,"E. coli"
"1524","5663","Aztreonam",0,1,"E. coli"
"1525","5663","Cefalotin",0,1,"E. coli"
"1526","5663","Cefepime",0,1,"E. coli"
"1527","5663","Cefotaxime",0,1,"E. coli"
"1528","5663","Cefoxitin",0,1,"E. coli"
"1529","5663","Ceftazidime",0,1,"E. coli"
"1530","5663","Cefuroxime",0,1,"E. coli"
"1531","5663","CefuroximeAxetil",0,1,"E. coli"
"1532","5663","Ciprofloxacin",0,1,"E. coli"
"1533","5663","Ertapenem",0,1,"E. coli"
"1534","5663","Gentamicin",0,1,"E. coli"
"1535","5663","Meropenem",0,1,"E. coli"
"1536","5663","PipTaz",0,1,"E. coli"
"1537","5663","Tigecycline",0,1,"E. coli"
"1538","5663","Tobramycin",0,1,"E. coli"
"1539","5663","Trimethoprim",0,1,"E. coli"
"1540","567","Amikacin",0,1,"E. coli"
"1541","567","AmoxiClav",0,1,"E. coli"
"1542","567","Ampicillin",0,1,"E. coli"
"1543","567","Aztreonam",0,1,"E. coli"
"1544","567","Cefalotin",0,1,"E. coli"
"1545","567","Cefepime",0,1,"E. coli"
"1546","567","Cefotaxime",0,1,"E. coli"
"1547","567","Cefoxitin",0,1,"E. coli"
"1548","567","Ceftazidime",0,1,"E. coli"
"1549","567","Cefuroxime",0,1,"E. coli"
"1550","567","CefuroximeAxetil",0,1,"E. coli"
"1551","567","Ciprofloxacin",0,1,"E. coli"
"1552","567","Ertapenem",0,1,"E. coli"
"1553","567","Gentamicin",0,1,"E. coli"
"1554","567","Meropenem",0,1,"E. coli"
"1555","567","PipTaz",0,1,"E. coli"
"1556","567","Tigecycline",0,1,"E. coli"
"1557","567","Tobramycin",0,1,"E. coli"
"1558","567","Trimethoprim",0,1,"E. coli"
"1559","5678","Amikacin",0,1,"E. coli"
"1560","5678","AmoxiClav",0,1,"E. coli"
"1561","5678","Ampicillin",1,0,"E. coli"
"1562","5678","Aztreonam",0,1,"E. coli"
"1563","5678","Cefalotin",0,1,"E. coli"
"1564","5678","Cefepime",0,1,"E. coli"
"1565","5678","Cefotaxime",0,1,"E. coli"
"1566","5678","Cefoxitin",0,1,"E. coli"
"1567","5678","Ceftazidime",0,1,"E. coli"
"1568","5678","Cefuroxime",0,1,"E. coli"
"1569","5678","CefuroximeAxetil",0,1,"E. coli"
"1570","5678","Ciprofloxacin",0,1,"E. coli"
"1571","5678","Ertapenem",0,1,"E. coli"
"1572","5678","Gentamicin",0,1,"E. coli"
"1573","5678","Meropenem",0,1,"E. coli"
"1574","5678","PipTaz",0,1,"E. coli"
"1575","5678","Tigecycline",0,1,"E. coli"
"1576","5678","Tobramycin",0,1,"E. coli"
"1577","5678","Trimethoprim",0,1,"E. coli"
"1578","569","Amikacin",0,2,"E. coli"
"1579","569","AmoxiClav",0,2,"E. coli"
"1580","569","Ampicillin",0,2,"E. coli"
"1581","569","Aztreonam",0,2,"E. coli"
"1582","569","Cefalotin",0,0,"E. coli"
"1583","569","Cefepime",0,2,"E. coli"
"1584","569","Cefotaxime",0,2,"E. coli"
"1585","569","Cefoxitin",0,2,"E. coli"
"1586","569","Ceftazidime",0,2,"E. coli"
"1587","569","Cefuroxime",0,2,"E. coli"
"1588","569","CefuroximeAxetil",0,2,"E. coli"
"1589","569","Ciprofloxacin",0,2,"E. coli"
"1590","569","Ertapenem",0,2,"E. coli"
"1591","569","Gentamicin",0,2,"E. coli"
"1592","569","Meropenem",0,2,"E. coli"
"1593","569","PipTaz",0,2,"E. coli"
"1594","569","Tigecycline",0,2,"E. coli"
"1595","569","Tobramycin",0,2,"E. coli"
"1596","569","Trimethoprim",0,2,"E. coli"
"1597","58","Amikacin",0,3,"E. coli"
"1598","58","AmoxiClav",1,2,"E. coli"
"1599","58","Ampicillin",3,0,"E. coli"
"1600","58","Aztreonam",0,3,"E. coli"
"1601","58","Cefalotin",0,1,"E. coli"
"1602","58","Cefepime",0,3,"E. coli"
"1603","58","Cefotaxime",0,3,"E. coli"
"1604","58","Cefoxitin",0,3,"E. coli"
"1605","58","Ceftazidime",0,3,"E. coli"
"1606","58","Cefuroxime",0,3,"E. coli"
"1607","58","CefuroximeAxetil",0,3,"E. coli"
"1608","58","Ciprofloxacin",0,3,"E. coli"
"1609","58","Ertapenem",0,3,"E. coli"
"1610","58","Gentamicin",0,3,"E. coli"
"1611","58","Meropenem",0,3,"E. coli"
"1612","58","PipTaz",0,2,"E. coli"
"1613","58","Tigecycline",0,3,"E. coli"
"1614","58","Tobramycin",0,3,"E. coli"
"1615","58","Trimethoprim",3,0,"E. coli"
"1616","59","Amikacin",0,5,"E. coli"
"1617","59","AmoxiClav",0,5,"E. coli"
"1618","59","Ampicillin",1,4,"E. coli"
"1619","59","Aztreonam",0,5,"E. coli"
"1620","59","Cefalotin",0,5,"E. coli"
"1621","59","Cefepime",0,5,"E. coli"
"1622","59","Cefotaxime",0,5,"E. coli"
"1623","59","Cefoxitin",0,5,"E. coli"
"1624","59","Ceftazidime",0,5,"E. coli"
"1625","59","Cefuroxime",0,5,"E. coli"
"1626","59","CefuroximeAxetil",0,5,"E. coli"
"1627","59","Ciprofloxacin",0,5,"E. coli"
"1628","59","Ertapenem",0,5,"E. coli"
"1629","59","Gentamicin",0,5,"E. coli"
"1630","59","Meropenem",0,5,"E. coli"
"1631","59","PipTaz",0,5,"E. coli"
"1632","59","Tigecycline",0,5,"E. coli"
"1633","59","Tobramycin",0,5,"E. coli"
"1634","59","Trimethoprim",0,5,"E. coli"
"1635","62","Amikacin",0,2,"E. coli"
"1636","62","AmoxiClav",0,2,"E. coli"
"1637","62","Ampicillin",0,2,"E. coli"
"1638","62","Aztreonam",0,2,"E. coli"
"1639","62","Cefalotin",0,2,"E. coli"
"1640","62","Cefepime",0,2,"E. coli"
"1641","62","Cefotaxime",0,2,"E. coli"
"1642","62","Cefoxitin",0,2,"E. coli"
"1643","62","Ceftazidime",0,2,"E. coli"
"1644","62","Cefuroxime",0,2,"E. coli"
"1645","62","CefuroximeAxetil",0,2,"E. coli"
"1646","62","Ciprofloxacin",0,2,"E. coli"
"1647","62","Ertapenem",0,2,"E. coli"
"1648","62","Gentamicin",0,2,"E. coli"
"1649","62","Meropenem",0,2,"E. coli"
"1650","62","PipTaz",0,2,"E. coli"
"1651","62","Tigecycline",0,2,"E. coli"
"1652","62","Tobramycin",0,2,"E. coli"
"1653","62","Trimethoprim",0,2,"E. coli"
"1654","624","Amikacin",0,1,"E. coli"
"1655","624","AmoxiClav",0,1,"E. coli"
"1656","624","Ampicillin",0,1,"E. coli"
"1657","624","Aztreonam",0,1,"E. coli"
"1658","624","Cefalotin",0,0,"E. coli"
"1659","624","Cefepime",0,1,"E. coli"
"1660","624","Cefotaxime",0,1,"E. coli"
"1661","624","Cefoxitin",0,1,"E. coli"
"1662","624","Ceftazidime",0,1,"E. coli"
"1663","624","Cefuroxime",0,1,"E. coli"
"1664","624","CefuroximeAxetil",0,1,"E. coli"
"1665","624","Ciprofloxacin",1,0,"E. coli"
"1666","624","Ertapenem",0,1,"E. coli"
"1667","624","Gentamicin",0,1,"E. coli"
"1668","624","Meropenem",0,1,"E. coli"
"1669","624","PipTaz",0,1,"E. coli"
"1670","624","Tigecycline",0,1,"E. coli"
"1671","624","Tobramycin",0,1,"E. coli"
"1672","624","Trimethoprim",1,0,"E. coli"
"1673","625","Amikacin",0,1,"E. coli"
"1674","625","AmoxiClav",0,1,"E. coli"
"1675","625","Ampicillin",1,0,"E. coli"
"1676","625","Aztreonam",0,1,"E. coli"
"1677","625","Cefalotin",0,0,"E. coli"
"1678","625","Cefepime",0,1,"E. coli"
"1679","625","Cefotaxime",0,1,"E. coli"
"1680","625","Cefoxitin",0,1,"E. coli"
"1681","625","Ceftazidime",0,1,"E. coli"
"1682","625","Cefuroxime",0,1,"E. coli"
"1683","625","CefuroximeAxetil",0,1,"E. coli"
"1684","625","Ciprofloxacin",0,1,"E. coli"
"1685","625","Ertapenem",0,1,"E. coli"
"1686","625","Gentamicin",0,1,"E. coli"
"1687","625","Meropenem",0,1,"E. coli"
"1688","625","PipTaz",1,0,"E. coli"
"1689","625","Tigecycline",0,1,"E. coli"
"1690","625","Tobramycin",0,1,"E. coli"
"1691","625","Trimethoprim",0,1,"E. coli"
"1692","635","Amikacin",0,1,"E. coli"
"1693","635","AmoxiClav",0,1,"E. coli"
"1694","635","Ampicillin",0,1,"E. coli"
"1695","635","Aztreonam",0,1,"E. coli"
"1696","635","Cefalotin",0,1,"E. coli"
"1697","635","Cefepime",0,1,"E. coli"
"1698","635","Cefotaxime",0,1,"E. coli"
"1699","635","Cefoxitin",0,1,"E. coli"
"1700","635","Ceftazidime",0,1,"E. coli"
"1701","635","Cefuroxime",0,1,"E. coli"
"1702","635","CefuroximeAxetil",0,1,"E. coli"
"1703","635","Ciprofloxacin",0,1,"E. coli"
"1704","635","Ertapenem",0,1,"E. coli"
"1705","635","Gentamicin",0,1,"E. coli"
"1706","635","Meropenem",0,1,"E. coli"
"1707","635","PipTaz",0,1,"E. coli"
"1708","635","Tigecycline",0,1,"E. coli"
"1709","635","Tobramycin",0,1,"E. coli"
"1710","635","Trimethoprim",0,1,"E. coli"
"1711","646","Amikacin",0,1,"E. coli"
"1712","646","AmoxiClav",0,1,"E. coli"
"1713","646","Ampicillin",0,1,"E. coli"
"1714","646","Aztreonam",0,1,"E. coli"
"1715","646","Cefalotin",0,0,"E. coli"
"1716","646","Cefepime",0,1,"E. coli"
"1717","646","Cefotaxime",0,1,"E. coli"
"1718","646","Cefoxitin",0,1,"E. coli"
"1719","646","Ceftazidime",0,1,"E. coli"
