"","ST","Drug","NumRes","NumSusc","Pathogen"
"1110",5470,"Tigecycline",0,1,"E. coli"
"1111",5476,"Amoxicillin",1,0,"E. coli"
"1112",5476,"AmoxiClav",0,1,"E. coli"
"1113",5476,"Cefotaxime",0,1,"E. coli"
"1114",5476,"Ceftazidime",0,1,"E. coli"
"1115",5476,"Cefuroxime",0,1,"E. coli"
"1116",5476,"Ciprofloxacin",1,0,"E. coli"
"1117",5476,"Gentamicin",1,0,"E. coli"
"1118",5476,"Imipenem",0,1,"E. coli"
"1119",5476,"PipTaz",0,1,"E. coli"
"1120",5476,"Tigecycline",0,1,"E. coli"
"1121",5491,"Amoxicillin",2,0,"E. coli"
"1122",5491,"AmoxiClav",2,0,"E. coli"
"1123",5491,"Cefotaxime",2,0,"E. coli"
"1124",5491,"Ceftazidime",2,0,"E. coli"
"1125",5491,"Cefuroxime",2,0,"E. coli"
"1126",5491,"Ciprofloxacin",2,0,"E. coli"
"1127",5491,"Gentamicin",2,0,"E. coli"
"1128",5491,"Imipenem",0,2,"E. coli"
"1129",5491,"PipTaz",0,2,"E. coli"
"1130",5491,"Tigecycline",0,2,"E. coli"
"1131",550,"Amoxicillin",0,3,"E. coli"
"1132",550,"AmoxiClav",1,2,"E. coli"
"1133",550,"Cefotaxime",0,2,"E. coli"
"1134",550,"Ceftazidime",0,3,"E. coli"
"1135",550,"Cefuroxime",0,3,"E. coli"
"1136",550,"Ciprofloxacin",0,3,"E. coli"
"1137",550,"Gentamicin",0,3,"E. coli"
"1138",550,"Imipenem",0,3,"E. coli"
"1139",550,"PipTaz",1,2,"E. coli"
"1140",550,"Tigecycline",0,2,"E. coli"
"1141",5519,"Amoxicillin",0,1,"E. coli"
"1142",5519,"AmoxiClav",0,1,"E. coli"
"1143",5519,"Cefotaxime",0,1,"E. coli"
"1144",5519,"Ceftazidime",0,1,"E. coli"
"1145",5519,"Cefuroxime",0,1,"E. coli"
"1146",5519,"Ciprofloxacin",0,1,"E. coli"
"1147",5519,"Gentamicin",0,1,"E. coli"
"1148",5519,"Imipenem",0,1,"E. coli"
"1149",5519,"PipTaz",0,1,"E. coli"
"1150",5519,"Tigecycline",0,1,"E. coli"
"1151",5526,"Amoxicillin",1,0,"E. coli"
"1152",5526,"AmoxiClav",0,1,"E. coli"
"1153",5526,"Cefotaxime",0,1,"E. coli"
"1154",5526,"Ceftazidime",0,1,"E. coli"
"1155",5526,"Cefuroxime",0,1,"E. coli"
"1156",5526,"Ciprofloxacin",0,1,"E. coli"
"1157",5526,"Gentamicin",0,1,"E. coli"
"1158",5526,"Imipenem",0,1,"E. coli"
"1159",5526,"PipTaz",0,1,"E. coli"
"1160",5526,"Tigecycline",0,1,"E. coli"
"1161",5552,"Amoxicillin",0,1,"E. coli"
"1162",5552,"AmoxiClav",0,1,"E. coli"
"1163",5552,"Cefotaxime",0,1,"E. coli"
"1164",5552,"Ceftazidime",0,1,"E. coli"
"1165",5552,"Cefuroxime",0,1,"E. coli"
"1166",5552,"Ciprofloxacin",0,1,"E. coli"
"1167",5552,"Gentamicin",0,1,"E. coli"
"1168",5552,"Imipenem",0,1,"E. coli"
"1169",5552,"PipTaz",0,1,"E. coli"
"1170",5552,"Tigecycline",0,1,"E. coli"
"1171",5597,"Amoxicillin",0,1,"E. coli"
"1172",5597,"AmoxiClav",0,1,"E. coli"
"1173",5597,"Cefotaxime",0,1,"E. coli"
"1174",5597,"Ceftazidime",0,1,"E. coli"
"1175",5597,"Cefuroxime",0,1,"E. coli"
"1176",5597,"Ciprofloxacin",0,1,"E. coli"
"1177",5597,"Gentamicin",0,1,"E. coli"
"1178",5597,"Imipenem",0,1,"E. coli"
"1179",5597,"PipTaz",0,1,"E. coli"
"1180",5597,"Tigecycline",0,1,"E. coli"
"1181",5604,"Amoxicillin",1,0,"E. coli"
"1182",5604,"AmoxiClav",1,0,"E. coli"
"1183",5604,"Cefotaxime",0,1,"E. coli"
"1184",5604,"Ceftazidime",0,1,"E. coli"
"1185",5604,"Cefuroxime",1,0,"E. coli"
"1186",5604,"Ciprofloxacin",0,1,"E. coli"
"1187",5604,"Gentamicin",0,1,"E. coli"
"1188",5604,"Imipenem",0,1,"E. coli"
"1189",5604,"PipTaz",0,1,"E. coli"
"1190",5604,"Tigecycline",0,1,"E. coli"
"1191",5609,"Amoxicillin",0,1,"E. coli"
"1192",5609,"AmoxiClav",0,1,"E. coli"
"1193",5609,"Cefotaxime",0,1,"E. coli"
"1194",5609,"Ceftazidime",0,1,"E. coli"
"1195",5609,"Cefuroxime",0,1,"E. coli"
"1196",5609,"Ciprofloxacin",0,1,"E. coli"
"1197",5609,"Gentamicin",0,1,"E. coli"
"1198",5609,"Imipenem",0,1,"E. coli"
"1199",5609,"PipTaz",0,0,"E. coli"
"1200",5609,"Tigecycline",0,1,"E. coli"
"1201",5614,"Amoxicillin",0,1,"E. coli"
"1202",5614,"AmoxiClav",0,1,"E. coli"
"1203",5614,"Cefotaxime",0,1,"E. coli"
"1204",5614,"Ceftazidime",0,1,"E. coli"
"1205",5614,"Cefuroxime",0,1,"E. coli"
"1206",5614,"Ciprofloxacin",0,1,"E. coli"
"1207",5614,"Gentamicin",0,1,"E. coli"
"1208",5614,"Imipenem",0,1,"E. coli"
"1209",5614,"PipTaz",0,1,"E. coli"
"1210",5614,"Tigecycline",0,1,"E. coli"
"1211",5628,"Amoxicillin",0,1,"E. coli"
"1212",5628,"AmoxiClav",0,1,"E. coli"
"1213",5628,"Cefotaxime",0,1,"E. coli"
"1214",5628,"Ceftazidime",0,1,"E. coli"
"1215",5628,"Cefuroxime",0,1,"E. coli"
"1216",5628,"Ciprofloxacin",0,1,"E. coli"
"1217",5628,"Gentamicin",0,1,"E. coli"
"1218",5628,"Imipenem",0,1,"E. coli"
"1219",5628,"PipTaz",0,1,"E. coli"
"1220",5628,"Tigecycline",0,1,"E. coli"
"1221",5630,"Amoxicillin",1,0,"E. coli"
"1222",5630,"AmoxiClav",1,0,"E. coli"
"1223",5630,"Cefotaxime",0,1,"E. coli"
"1224",5630,"Ceftazidime",0,1,"E. coli"
"1225",5630,"Cefuroxime",0,1,"E. coli"
"1226",5630,"Ciprofloxacin",0,1,"E. coli"
"1227",5630,"Gentamicin",0,1,"E. coli"
"1228",5630,"Imipenem",0,1,"E. coli"
"1229",5630,"PipTaz",0,1,"E. coli"
"1230",5630,"Tigecycline",0,1,"E. coli"
"1231",5639,"Amoxicillin",1,0,"E. coli"
"1232",5639,"AmoxiClav",0,1,"E. coli"
"1233",5639,"Cefotaxime",0,1,"E. coli"
"1234",5639,"Ceftazidime",0,1,"E. coli"
"1235",5639,"Cefuroxime",0,1,"E. coli"
"1236",5639,"Ciprofloxacin",0,1,"E. coli"
"1237",5639,"Gentamicin",0,1,"E. coli"
"1238",5639,"Imipenem",0,1,"E. coli"
"1239",5639,"PipTaz",0,1,"E. coli"
"1240",5639,"Tigecycline",0,1,"E. coli"
"1241",5648,"Amoxicillin",1,0,"E. coli"
"1242",5648,"AmoxiClav",0,1,"E. coli"
"1243",5648,"Cefotaxime",0,1,"E. coli"
"1244",5648,"Ceftazidime",0,1,"E. coli"
"1245",5648,"Cefuroxime",1,0,"E. coli"
"1246",5648,"Ciprofloxacin",1,0,"E. coli"
"1247",5648,"Gentamicin",0,1,"E. coli"
"1248",5648,"Imipenem",0,1,"E. coli"
"1249",5648,"PipTaz",0,1,"E. coli"
"1250",5648,"Tigecycline",0,1,"E. coli"
"1251",5661,"Amoxicillin",1,0,"E. coli"
"1252",5661,"AmoxiClav",0,1,"E. coli"
"1253",5661,"Cefotaxime",0,1,"E. coli"
"1254",5661,"Ceftazidime",0,1,"E. coli"
"1255",5661,"Cefuroxime",0,1,"E. coli"
"1256",5661,"Ciprofloxacin",0,1,"E. coli"
"1257",5661,"Gentamicin",0,1,"E. coli"
"1258",5661,"Imipenem",0,1,"E. coli"
"1259",5661,"PipTaz",0,1,"E. coli"
"1260",5661,"Tigecycline",0,1,"E. coli"
"1261",5662,"Amoxicillin",0,1,"E. coli"
"1262",5662,"AmoxiClav",0,1,"E. coli"
"1263",5662,"Cefotaxime",0,1,"E. coli"
"1264",5662,"Ceftazidime",0,1,"E. coli"
"1265",5662,"Cefuroxime",0,1,"E. coli"
"1266",5662,"Ciprofloxacin",0,1,"E. coli"
"1267",5662,"Gentamicin",0,1,"E. coli"
"1268",5662,"Imipenem",0,1,"E. coli"
"1269",5662,"PipTaz",0,1,"E. coli"
"1270",5662,"Tigecycline",0,1,"E. coli"
"1271",567,"Amoxicillin",1,2,"E. coli"
"1272",567,"AmoxiClav",0,3,"E. coli"
"1273",567,"Cefotaxime",0,3,"E. coli"
"1274",567,"Ceftazidime",0,3,"E. coli"
"1275",567,"Cefuroxime",0,3,"E. coli"
"1276",567,"Ciprofloxacin",0,3,"E. coli"
"1277",567,"Gentamicin",0,3,"E. coli"
"1278",567,"Imipenem",0,3,"E. coli"
"1279",567,"PipTaz",0,3,"E. coli"
"1280",567,"Tigecycline",0,3,"E. coli"
"1281",569,"Amoxicillin",1,0,"E. coli"
"1282",569,"AmoxiClav",0,1,"E. coli"
"1283",569,"Cefotaxime",0,1,"E. coli"
"1284",569,"Ceftazidime",0,1,"E. coli"
"1285",569,"Cefuroxime",1,0,"E. coli"
"1286",569,"Ciprofloxacin",0,1,"E. coli"
"1287",569,"Gentamicin",0,1,"E. coli"
"1288",569,"Imipenem",0,1,"E. coli"
"1289",569,"PipTaz",0,1,"E. coli"
"1290",569,"Tigecycline",0,1,"E. coli"
"1291",57,"Amoxicillin",1,0,"E. coli"
"1292",57,"AmoxiClav",0,1,"E. coli"
"1293",57,"Cefotaxime",1,0,"E. coli"
"1294",57,"Ceftazidime",1,0,"E. coli"
"1295",57,"Cefuroxime",1,0,"E. coli"
"1296",57,"Ciprofloxacin",1,0,"E. coli"
"1297",57,"Gentamicin",0,1,"E. coli"
"1298",57,"Imipenem",0,1,"E. coli"
"1299",57,"PipTaz",0,1,"E. coli"
"1300",57,"Tigecycline",0,1,"E. coli"
"1301",58,"Amoxicillin",7,3,"E. coli"
"1302",58,"AmoxiClav",3,7,"E. coli"
"1303",58,"Cefotaxime",0,10,"E. coli"
"1304",58,"Ceftazidime",0,10,"E. coli"
"1305",58,"Cefuroxime",0,10,"E. coli"
"1306",58,"Ciprofloxacin",0,10,"E. coli"
"1307",58,"Gentamicin",0,10,"E. coli"
"1308",58,"Imipenem",0,10,"E. coli"
"1309",58,"PipTaz",1,9,"E. coli"
"1310",58,"Tigecycline",0,10,"E. coli"
"1311",59,"Amoxicillin",7,7,"E. coli"
"1312",59,"AmoxiClav",1,13,"E. coli"
"1313",59,"Cefotaxime",0,14,"E. coli"
"1314",59,"Ceftazidime",0,14,"E. coli"
"1315",59,"Cefuroxime",0,14,"E. coli"
"1316",59,"Ciprofloxacin",0,14,"E. coli"
"1317",59,"Gentamicin",0,13,"E. coli"
"1318",59,"Imipenem",0,14,"E. coli"
"1319",59,"PipTaz",0,14,"E. coli"
"1320",59,"Tigecycline",0,14,"E. coli"
"1321",617,"Amoxicillin",2,0,"E. coli"
"1322",617,"AmoxiClav",2,0,"E. coli"
"1323",617,"Cefotaxime",1,1,"E. coli"
"1324",617,"Ceftazidime",1,1,"E. coli"
"1325",617,"Cefuroxime",1,1,"E. coli"
"1326",617,"Ciprofloxacin",2,0,"E. coli"
"1327",617,"Gentamicin",1,1,"E. coli"
"1328",617,"Imipenem",0,2,"E. coli"
"1329",617,"PipTaz",0,2,"E. coli"
"1330",617,"Tigecycline",0,2,"E. coli"
"1331",618,"Amoxicillin",1,0,"E. coli"
"1332",618,"AmoxiClav",0,1,"E. coli"
"1333",618,"Cefotaxime",0,1,"E. coli"
"1334",618,"Ceftazidime",0,1,"E. coli"
"1335",618,"Cefuroxime",0,1,"E. coli"
"1336",618,"Ciprofloxacin",0,1,"E. coli"
"1337",618,"Gentamicin",0,1,"E. coli"
"1338",618,"Imipenem",0,1,"E. coli"
"1339",618,"PipTaz",0,1,"E. coli"
"1340",618,"Tigecycline",0,1,"E. coli"
"1341",62,"Amoxicillin",9,8,"E. coli"
"1342",62,"AmoxiClav",4,13,"E. coli"
"1343",62,"Cefotaxime",0,17,"E. coli"
"1344",62,"Ceftazidime",0,17,"E. coli"
"1345",62,"Cefuroxime",0,17,"E. coli"
"1346",62,"Ciprofloxacin",0,17,"E. coli"
"1347",62,"Gentamicin",1,16,"E. coli"
"1348",62,"Imipenem",0,17,"E. coli"
"1349",62,"PipTaz",0,17,"E. coli"
"1350",62,"Tigecycline",0,17,"E. coli"
"1351",636,"Amoxicillin",1,0,"E. coli"
"1352",636,"AmoxiClav",1,0,"E. coli"
"1353",636,"Cefotaxime",0,0,"E. coli"
"1354",636,"Ceftazidime",0,1,"E. coli"
"1355",636,"Cefuroxime",0,1,"E. coli"
"1356",636,"Ciprofloxacin",0,1,"E. coli"
"1357",636,"Gentamicin",0,1,"E. coli"
"1358",636,"Imipenem",0,1,"E. coli"
"1359",636,"PipTaz",0,1,"E. coli"
"1360",636,"Tigecycline",0,0,"E. coli"
"1361",640,"Amoxicillin",0,1,"E. coli"
"1362",640,"AmoxiClav",0,1,"E. coli"
"1363",640,"Cefotaxime",0,1,"E. coli"
"1364",640,"Ceftazidime",0,1,"E. coli"
"1365",640,"Cefuroxime",0,1,"E. coli"
"1366",640,"Ciprofloxacin",0,1,"E. coli"
"1367",640,"Gentamicin",0,1,"E. coli"
"1368",640,"Imipenem",0,1,"E. coli"
"1369",640,"PipTaz",0,1,"E. coli"
"1370",640,"Tigecycline",0,1,"E. coli"
"1371",641,"Amoxicillin",3,1,"E. coli"
"1372",641,"AmoxiClav",2,2,"E. coli"
"1373",641,"Cefotaxime",1,2,"E. coli"
"1374",641,"Ceftazidime",1,3,"E. coli"
"1375",641,"Cefuroxime",1,3,"E. coli"
"1376",641,"Ciprofloxacin",1,3,"E. coli"
"1377",641,"Gentamicin",0,4,"E. coli"
"1378",641,"Imipenem",0,4,"E. coli"
"1379",641,"PipTaz",0,4,"E. coli"
"1380",641,"Tigecycline",0,3,"E. coli"
"1381",648,"Amoxicillin",9,1,"E. coli"
"1382",648,"AmoxiClav",4,6,"E. coli"
"1383",648,"Cefotaxime",1,9,"E. coli"
"1384",648,"Ceftazidime",1,9,"E. coli"
"1385",648,"Cefuroxime",3,7,"E. coli"
"1386",648,"Ciprofloxacin",6,4,"E. coli"
"1387",648,"Gentamicin",0,10,"E. coli"
"1388",648,"Imipenem",0,10,"E. coli"
"1389",648,"PipTaz",1,9,"E. coli"
"1390",648,"Tigecycline",0,10,"E. coli"
"1391",652,"Amoxicillin",0,1,"E. coli"
"1392",652,"AmoxiClav",0,1,"E. coli"
"1393",652,"Cefotaxime",0,1,"E. coli"
"1394",652,"Ceftazidime",0,1,"E. coli"
"1395",652,"Cefuroxime",0,1,"E. coli"
"1396",652,"Ciprofloxacin",0,1,"E. coli"
"1397",652,"Gentamicin",0,1,"E. coli"
"1398",652,"Imipenem",0,1,"E. coli"
"1399",652,"PipTaz",0,1,"E. coli"
"1400",652,"Tigecycline",0,1,"E. coli"
"1401",657,"Amoxicillin",0,1,"E. coli"
"1402",657,"AmoxiClav",0,1,"E. coli"
"1403",657,"Cefotaxime",0,1,"E. coli"
"1404",657,"Ceftazidime",0,1,"E. coli"
"1405",657,"Cefuroxime",0,1,"E. coli"
"1406",657,"Ciprofloxacin",0,1,"E. coli"
"1407",657,"Gentamicin",0,1,"E. coli"
"1408",657,"Imipenem",0,1,"E. coli"
"1409",657,"PipTaz",0,1,"E. coli"
"1410",657,"Tigecycline",0,1,"E. coli"
"1411",676,"Amoxicillin",0,1,"E. coli"
"1412",676,"AmoxiClav",0,1,"E. coli"
"1413",676,"Cefotaxime",0,1,"E. coli"
"1414",676,"Ceftazidime",0,1,"E. coli"
"1415",676,"Cefuroxime",0,1,"E. coli"
"1416",676,"Ciprofloxacin",0,1,"E. coli"
"1417",676,"Gentamicin",0,1,"E. coli"
"1418",676,"Imipenem",0,1,"E. coli"
"1419",676,"PipTaz",0,1,"E. coli"
"1420",676,"Tigecycline",0,1,"E. coli"
"1421",68,"Amoxicillin",1,1,"E. coli"
"1422",68,"AmoxiClav",1,1,"E. coli"
"1423",68,"Cefotaxime",0,1,"E. coli"
"1424",68,"Ceftazidime",0,2,"E. coli"
"1425",68,"Cefuroxime",2,0,"E. coli"
"1426",68,"Ciprofloxacin",2,0,"E. coli"
"1427",68,"Gentamicin",1,1,"E. coli"
"1428",68,"Imipenem",0,2,"E. coli"
"1429",68,"PipTaz",0,2,"E. coli"
"1430",68,"Tigecycline",0,1,"E. coli"
"1431",680,"Amoxicillin",0,1,"E. coli"
"1432",680,"AmoxiClav",0,1,"E. coli"
"1433",680,"Cefotaxime",0,1,"E. coli"
"1434",680,"Ceftazidime",0,1,"E. coli"
"1435",680,"Cefuroxime",0,1,"E. coli"
"1436",680,"Ciprofloxacin",0,1,"E. coli"
"1437",680,"Gentamicin",0,1,"E. coli"
"1438",680,"Imipenem",0,1,"E. coli"
"1439",680,"PipTaz",0,1,"E. coli"
"1440",680,"Tigecycline",0,1,"E. coli"
"1441",681,"Amoxicillin",1,2,"E. coli"
"1442",681,"AmoxiClav",1,2,"E. coli"
"1443",681,"Cefotaxime",0,2,"E. coli"
"1444",681,"Ceftazidime",0,3,"E. coli"
"1445",681,"Cefuroxime",0,3,"E. coli"
"1446",681,"Ciprofloxacin",0,3,"E. coli"
"1447",681,"Gentamicin",0,3,"E. coli"
"1448",681,"Imipenem",0,3,"E. coli"
"1449",681,"PipTaz",0,2,"E. coli"
"1450",681,"Tigecycline",0,2,"E. coli"
"1451",685,"Amoxicillin",0,1,"E. coli"
"1452",685,"AmoxiClav",0,1,"E. coli"
"1453",685,"Cefotaxime",0,1,"E. coli"
"1454",685,"Ceftazidime",0,1,"E. coli"
"1455",685,"Cefuroxime",0,1,"E. coli"
"1456",685,"Ciprofloxacin",0,1,"E. coli"
"1457",685,"Gentamicin",0,1,"E. coli"
"1458",685,"Imipenem",0,1,"E. coli"
"1459",685,"PipTaz",0,1,"E. coli"
"1460",685,"Tigecycline",0,1,"E. coli"
"1461",69,"Amoxicillin",43,9,"E. coli"
"1462",69,"AmoxiClav",15,37,"E. coli"
"1463",69,"Cefotaxime",0,52,"E. coli"
"1464",69,"Ceftazidime",0,51,"E. coli"
"1465",69,"Cefuroxime",4,48,"E. coli"
"1466",69,"Ciprofloxacin",1,51,"E. coli"
"1467",69,"Gentamicin",2,49,"E. coli"
"1468",69,"Imipenem",0,52,"E. coli"
"1469",69,"PipTaz",2,47,"E. coli"
"1470",69,"Tigecycline",0,52,"E. coli"
"1471",691,"Amoxicillin",0,1,"E. coli"
"1472",691,"AmoxiClav",0,1,"E. coli"
"1473",691,"Cefotaxime",0,1,"E. coli"
"1474",691,"Ceftazidime",0,1,"E. coli"
"1475",691,"Cefuroxime",0,1,"E. coli"
"1476",691,"Ciprofloxacin",0,1,"E. coli"
"1477",691,"Gentamicin",0,1,"E. coli"
"1478",691,"Imipenem",0,1,"E. coli"
"1479",691,"PipTaz",0,1,"E. coli"
"1480",691,"Tigecycline",0,1,"E. coli"
"1481",706,"Amoxicillin",1,0,"E. coli"
"1482",706,"AmoxiClav",1,0,"E. coli"
"1483",706,"Cefotaxime",0,1,"E. coli"
"1484",706,"Ceftazidime",0,1,"E. coli"
"1485",706,"Cefuroxime",1,0,"E. coli"
"1486",706,"Ciprofloxacin",0,1,"E. coli"
"1487",706,"Gentamicin",0,1,"E. coli"
"1488",706,"Imipenem",0,1,"E. coli"
"1489",706,"PipTaz",0,1,"E. coli"
"1490",706,"Tigecycline",0,1,"E. coli"
"1491",711,"Amoxicillin",1,0,"E. coli"
"1492",711,"AmoxiClav",1,0,"E. coli"
"1493",711,"Cefotaxime",0,1,"E. coli"
"1494",711,"Ceftazidime",0,1,"E. coli"
"1495",711,"Cefuroxime",0,1,"E. coli"
"1496",711,"Ciprofloxacin",0,1,"E. coli"
"1497",711,"Gentamicin",0,1,"E. coli"
"1498",711,"Imipenem",0,1,"E. coli"
"1499",711,"PipTaz",0,1,"E. coli"
"1500",711,"Tigecycline",0,1,"E. coli"
"1501",73,"Amoxicillin",93,102,"E. coli"
"1502",73,"AmoxiClav",51,144,"E. coli"
"1503",73,"Cefotaxime",3,179,"E. coli"
"1504",73,"Ceftazidime",1,191,"E. coli"
"1505",73,"Cefuroxime",17,178,"E. coli"
"1506",73,"Ciprofloxacin",1,193,"E. coli"
"1507",73,"Gentamicin",3,191,"E. coli"
"1508",73,"Imipenem",0,195,"E. coli"
"1509",73,"PipTaz",13,175,"E. coli"
"1510",73,"Tigecycline",0,181,"E. coli"
"1511",74,"Amoxicillin",0,1,"E. coli"
"1512",74,"AmoxiClav",0,1,"E. coli"
"1513",74,"Cefotaxime",0,1,"E. coli"
"1514",74,"Ceftazidime",0,1,"E. coli"
"1515",74,"Cefuroxime",0,1,"E. coli"
"1516",74,"Ciprofloxacin",0,1,"E. coli"
"1517",74,"Gentamicin",0,1,"E. coli"
"1518",74,"Imipenem",0,1,"E. coli"
"1519",74,"PipTaz",0,1,"E. coli"
"1520",74,"Tigecycline",0,1,"E. coli"
"1521",767,"Amoxicillin",2,0,"E. coli"
"1522",767,"AmoxiClav",1,1,"E. coli"
"1523",767,"Cefotaxime",0,1,"E. coli"
"1524",767,"Ceftazidime",0,2,"E. coli"
"1525",767,"Cefuroxime",1,1,"E. coli"
"1526",767,"Ciprofloxacin",0,2,"E. coli"
"1527",767,"Gentamicin",0,2,"E. coli"
"1528",767,"Imipenem",0,2,"E. coli"
"1529",767,"PipTaz",1,1,"E. coli"
"1530",767,"Tigecycline",0,1,"E. coli"
"1531",79,"Amoxicillin",4,0,"E. coli"
"1532",79,"AmoxiClav",3,1,"E. coli"
"1533",79,"Cefotaxime",0,3,"E. coli"
"1534",79,"Ceftazidime",0,4,"E. coli"
"1535",79,"Cefuroxime",0,4,"E. coli"
"1536",79,"Ciprofloxacin",0,4,"E. coli"
"1537",79,"Gentamicin",0,4,"E. coli"
"1538",79,"Imipenem",0,4,"E. coli"
"1539",79,"PipTaz",0,4,"E. coli"
"1540",79,"Tigecycline",0,3,"E. coli"
"1541",80,"Amoxicillin",10,5,"E. coli"
"1542",80,"AmoxiClav",6,9,"E. coli"
"1543",80,"Cefotaxime",0,13,"E. coli"
"1544",80,"Ceftazidime",0,15,"E. coli"
"1545",80,"Cefuroxime",1,14,"E. coli"
"1546",80,"Ciprofloxacin",0,15,"E. coli"
"1547",80,"Gentamicin",0,15,"E. coli"
"1548",80,"Imipenem",0,15,"E. coli"
"1549",80,"PipTaz",0,15,"E. coli"
"1550",80,"Tigecycline",0,13,"E. coli"
"1551",83,"Amoxicillin",4,0,"E. coli"
"1552",83,"AmoxiClav",2,2,"E. coli"
"1553",83,"Cefotaxime",0,4,"E. coli"
"1554",83,"Ceftazidime",0,3,"E. coli"
"1555",83,"Cefuroxime",0,4,"E. coli"
"1556",83,"Ciprofloxacin",0,4,"E. coli"
"1557",83,"Gentamicin",0,4,"E. coli"
"1558",83,"Imipenem",0,4,"E. coli"
"1559",83,"PipTaz",1,3,"E. coli"
"1560",83,"Tigecycline",0,4,"E. coli"
"1561",847,"Amoxicillin",0,1,"E. coli"
"1562",847,"AmoxiClav",0,1,"E. coli"
"1563",847,"Cefotaxime",0,1,"E. coli"
"1564",847,"Ceftazidime",0,1,"E. coli"
"1565",847,"Cefuroxime",0,1,"E. coli"
"1566",847,"Ciprofloxacin",0,1,"E. coli"
"1567",847,"Gentamicin",0,1,"E. coli"
"1568",847,"Imipenem",0,1,"E. coli"
"1569",847,"PipTaz",0,1,"E. coli"
"1570",847,"Tigecycline",0,1,"E. coli"
"1571",86,"Amoxicillin",1,0,"E. coli"
"1572",86,"AmoxiClav",0,1,"E. coli"
"1573",86,"Cefotaxime",0,1,"E. coli"
"1574",86,"Ceftazidime",0,1,"E. coli"
"1575",86,"Cefuroxime",0,1,"E. coli"
"1576",86,"Ciprofloxacin",0,1,"E. coli"
"1577",86,"Gentamicin",0,1,"E. coli"
"1578",86,"Imipenem",0,1,"E. coli"
"1579",86,"PipTaz",0,1,"E. coli"
"1580",86,"Tigecycline",0,1,"E. coli"
"1581",88,"Amoxicillin",11,4,"E. coli"
"1582",88,"AmoxiClav",6,9,"E. coli"
"1583",88,"Cefotaxime",1,12,"E. coli"
"1584",88,"Ceftazidime",1,13,"E. coli"
"1585",88,"Cefuroxime",2,13,"E. coli"
"1586",88,"Ciprofloxacin",0,15,"E. coli"
"1587",88,"Gentamicin",0,15,"E. coli"
"1588",88,"Imipenem",0,15,"E. coli"
"1589",88,"PipTaz",0,15,"E. coli"
"1590",88,"Tigecycline",0,14,"E. coli"
"1591",90,"Amoxicillin",1,0,"E. coli"
"1592",90,"AmoxiClav",1,0,"E. coli"
"1593",90,"Cefotaxime",0,1,"E. coli"
"1594",90,"Ceftazidime",0,1,"E. coli"
"1595",90,"Cefuroxime",0,1,"E. coli"
"1596",90,"Ciprofloxacin",1,0,"E. coli"
"1597",90,"Gentamicin",0,0,"E. coli"
"1598",90,"Imipenem",0,1,"E. coli"
"1599",90,"PipTaz",0,1,"E. coli"
"1600",90,"Tigecycline",0,1,"E. coli"
"1601",91,"Amoxicillin",1,4,"E. coli"
"1602",91,"AmoxiClav",1,4,"E. coli"
"1603",91,"Cefotaxime",0,3,"E. coli"
"1604",91,"Ceftazidime",0,5,"E. coli"
"1605",91,"Cefuroxime",0,5,"E. coli"
"1606",91,"Ciprofloxacin",0,5,"E. coli"
"1607",91,"Gentamicin",0,5,"E. coli"
"1608",91,"Imipenem",0,5,"E. coli"
"1609",91,"PipTaz",0,5,"E. coli"
"1610",91,"Tigecycline",0,3,"E. coli"
"1611",929,"Amoxicillin",1,0,"E. coli"
"1612",929,"AmoxiClav",1,0,"E. coli"
"1613",929,"Cefotaxime",0,1,"E. coli"
"1614",929,"Ceftazidime",0,1,"E. coli"
"1615",929,"Cefuroxime",0,1,"E. coli"
"1616",929,"Ciprofloxacin",0,1,"E. coli"
"1617",929,"Gentamicin",0,1,"E. coli"
"1618",929,"Imipenem",0,1,"E. coli"
"1619",929,"PipTaz",0,1,"E. coli"
"1620",929,"Tigecycline",0,1,"E. coli"
"1621",93,"Amoxicillin",1,1,"E. coli"
"1622",93,"AmoxiClav",0,2,"E. coli"
"1623",93,"Cefotaxime",0,2,"E. coli"
"1624",93,"Ceftazidime",0,2,"E. coli"
"1625",93,"Cefuroxime",0,2,"E. coli"
"1626",93,"Ciprofloxacin",0,2,"E. coli"
"1627",93,"Gentamicin",0,2,"E. coli"
"1628",93,"Imipenem",0,2,"E. coli"
"1629",93,"PipTaz",0,2,"E. coli"
"1630",93,"Tigecycline",0,2,"E. coli"
"1631",95,"Amoxicillin",50,63,"E. coli"
"1632",95,"AmoxiClav",12,101,"E. coli"
"1633",95,"Cefotaxime",0,107,"E. coli"
"1634",95,"Ceftazidime",0,113,"E. coli"
"1635",95,"Cefuroxime",5,108,"E. coli"
"1636",95,"Ciprofloxacin",1,111,"E. coli"
"1637",95,"Gentamicin",1,109,"E. coli"
"1638",95,"Imipenem",0,113,"E. coli"
"1639",95,"PipTaz",2,109,"E. coli"
"1640",95,"Tigecycline",0,107,"E. coli"
"1641",961,"Amoxicillin",0,1,"E. coli"
"1642",961,"AmoxiClav",0,1,"E. coli"
"1643",961,"Cefotaxime",0,1,"E. coli"
"1644",961,"Ceftazidime",0,1,"E. coli"
"1645",961,"Cefuroxime",0,1,"E. coli"
"1646",961,"Ciprofloxacin",0,1,"E. coli"
"1647",961,"Gentamicin",0,1,"E. coli"
"1648",961,"Imipenem",0,1,"E. coli"
